word,percent_known,freq,trial_order,rt,accuracy
presidenta,99.0099,100.798464,18,869,1.0
actualidad,99.36305732,100.77572,51,670,1.0
mesa,99.12935,100.246108,55,635,1.0
niño,98.9648,100.070654,78,736,1.0
edición,99.40298507,99.645015,88,618,1.0
encuentro,99.33993399,99.515049,46,1310,1.0
diario,99.38366718,99.446816,73,1021,1.0
encima,99.45799458,99.430571,60,511,1.0
ocasión,97.74011,99.063416,66,809,1.0
siquiera,91.20521,99.021177,20,1179,1.0
quizá,96.66667,98.826228,36,978,1.0
violencia,99.4429,98.793737,91,755,1.0
canal,99.32126697,98.478569,87,508,1.0
rusia,95.73171,98.407088,84,1388,1.0
entrar,98.73817035,97.929462,90,566,1.0
instituto,98.95470383,97.289379,42,646,1.0
muerto,99.23664,97.13342,18,694,1.0
superficie,99.2126,97.071686,29,690,1.0
jugador,98.50187266,97.003454,75,810,1.0
sede,98.32402,96.886484,3,969,1.0
sitio,99.6587,96.698033,20,526,1.0
humana,100.0,96.55832,19,680,1.0
precio,99.19679,96.350374,64,582,1.0
honor,99.59016393,96.226906,12,514,1.0
precisamente,99.70588,96.139179,94,555,1.0
oportunidad,99.04459,95.723287,34,988,1.0
personaje,100.0,95.684298,66,499,1.0
concepto,99.58677686,95.596571,89,1113,1.0
cultural,99.12790698,95.421116,33,792,1.0
selección,99.6875,95.356133,88,533,1.0
material,99.22481,95.151437,34,2215,1.0
novela,98.77301,95.070208,99,600,1.0
compromiso,99.61685824,95.053962,47,654,1.0
seguro,99.32976,94.849265,24,762,1.0
asamblea,98.3277592,94.820023,75,912,1.0
periodo,97.84946,94.511354,56,1013,1.0
toma,99.36709,94.436623,58,970,1.0
teoría,99.35897,94.397633,50,725,1.0
expresión,98.820059,94.29366,62,914,1.0
imperio,98.16176471,94.088964,7,1019,1.0
santo,99.00398,94.017482,61,697,1.0
totalmente,99.66887,93.851776,19,587,1.0
corte,98.91540129999998,93.832281,73,639,1.0
grado,99.44029851,93.637331,51,786,1.0
socialista,99.63899,93.637331,49,607,1.0
señora,98.85496,93.614587,30,530,1.0
museo,99.09366,93.22144,88,402,1.0
pobre,99.81238,93.214942,13,650,1.0
cierta,98.08917197,92.984252,7,728,1.0
reina,99.67213,92.948511,64,654,1.0
valle,98.57651,92.896525,93,660,1.0
mucha,99.02597,92.704825,48,519,1.0
altura,99.35064935,92.662586,74,740,1.0
influencia,98.8372093,92.503377,16,700,1.0
derecha,99.61389961,92.366913,82,485,1.0
revolución,99.31507,92.353916,20,611,1.0
capaz,98.98648649,92.314926,11,748,1.0
vino,99.63899,91.899035,54,563,1.0
distrito,97.93103448,91.798311,12,798,1.0
máximo,99.729,91.691089,56,720,1.0
aumento,99.79633401,91.632604,98,568,1.0
revista,98.72611,91.427908,47,694,1.0
alcanzar,99.67213115,91.314187,46,777,1.0
memoria,99.40653,91.138733,28,698,1.0
edificio,99.67948718,90.862555,6,767,1.0
peligro,99.60938,90.732589,81,612,1.0
suerte,98.62069,90.589626,18,725,1.0
riesgo,99.00398,90.534391,97,522,1.0
villa,99.36508,90.323196,49,803,1.0
conciencia,98.95287958,90.160738,18,978,1.0
esposa,99.66216216,90.021025,3,724,1.0
escritor,99.4011976,89.975536,1,599,1.0
silencio,99.71831,89.69610899999998,88,755,1.0
príncipe,99.79381,89.689611,55,852,1.0
menudo,100.0,89.56939200000002,16,595,1.0
propiedad,99.4152,89.533652,52,526,1.0
ataque,98.92473118,89.332204,35,649,1.0
conferencia,99.12790698,89.202238,37,888,1.0
miedo,99.3311,89.159999,41,495,1.0
vasco,94.63087,89.134006,21,658,1.0
espera,100.0,89.12750799999998,18,1054,1.0
ahí,98.99328859,89.101514,38,567,1.0
ejercicio,99.65986395,88.54266,40,625,1.0
reglamento,99.65035,88.474428,16,582,1.0
parque,99.68254,88.315219,35,686,1.0
confianza,98.62542955,88.05528699999998,7,640,1.0
estrategia,99.70760234,87.89283,58,633,1.0
brasil,98.85931559,87.860338,14,801,1.0
municipal,100.0,87.785607,74,1157,1.0
presupuesto,98.98305,87.688133,59,166,0.0
operación,99.3865,87.619901,6,810,1.0
etapa,99.6978852,87.415204,4,1094,1.0
oposición,99.36508,87.213757,94,789,1.0
estación,99.65635739,86.888841,59,743,1.0
iniciativa,99.28571429,86.710138,42,587,1.0
larga,99.67105263,86.70039,24,489,1.0
plata,100.0,86.528185,60,994,1.0
sentencia,98.42767,86.479448,33,6484,1.0
diálogo,99.67320261,86.274751,79,556,1.0
boca,99.35483871,86.20002099999998,78,552,1.0
obtener,99.31271,86.027816,88,764,1.0
agricultura,99.00990099,85.15379399999998,12,640,1.0
terreno,99.66555,85.108306,56,921,1.0
profesional,99.6124,84.955595,45,2016,1.0
musical,99.23372,84.689165,75,702,1.0
mil,98.86792,84.59169,18,741,1.0
esfuerzo,99.28057554,84.464973,99,978,1.0
respeto,98.09886,84.315512,11,656,1.0
fiscal,99.2481203,84.299267,1,806,1.0
contenido,99.35275081,84.084823,34,612,1.0
garantizar,99.4100295,83.94185999999998,99,779,1.0
fundamental,99.03536977,83.815143,29,1534,1.0
fase,98.10725552,83.538965,83,548,1.0
establecer,99.11242604,83.460985,90,742,1.0
lograr,98.6440678,83.44149,8,710,1.0
recurso,100.0,83.331019,30,753,1.0
verano,99.7093,83.301777,73,550,1.0
producto,99.66887,83.23354499999998,32,770,1.0
comercial,99.60784314,83.188056,90,809,1.0
declaración,99.23664122,83.090582,76,521,1.0
comité,98.9010989,83.00610400000002,5,1659,1.0
literatura,98.82352941,82.98336,82,661,1.0
castillo,99.72752044,82.856643,98,651,1.0
peso,98.9726,82.75591899999998,23,496,1.0
distancia,99.6969697,82.71692900000002,5,531,1.0
caballo,99.3006993,82.492738,25,731,1.0
pablo,94.1691,82.36277199999998,15,1093,1.0
viernes,99.77629,82.158075,14,572,1.0
juez,99.3883792,82.119085,34,404,1.0
conflicto,99.29824561,82.115836,2,623,1.0
fácil,98.53479853,82.112587,74,1099,1.0
mejorar,99.33555,81.940382,91,671,1.0
barrio,99.69604863,81.764928,8,1966,1.0
legislación,98.6631016,81.547234,96,607,1.0
suficiente,99.64029,81.482251,43,694,1.0
condición,99.64664311,81.345787,83,659,1.0
técnica,99.64912,81.25806,62,659,1.0
ene,71.19675456,80.89740400000002,34,1309,0.0
electoral,99.70631424,80.877909,78,735,1.0
nacido,99.33993,80.764188,32,2325,1.0
intervención,99.01315789,80.41328,44,744,1.0
pensamiento,100.0,80.26057,88,876,1.0
simplemente,100.0,80.25732099999998,65,811,1.0
verde,99.36441,80.166344,57,469,1.0
federal,98.92933619,80.153348,49,837,1.0
lunes,100.0,80.11760699999998,72,1007,1.0
salida,98.74608,80.111109,38,740,1.0
torno,97.0,80.007136,96,652,1.0
jamás,99.11764706,79.82843299999998,0,1250,1.0
profesor,99.68553,79.669224,98,517,1.0
maestro,99.22630561,79.652978,27,1259,1.0
piedra,99.0625,79.51001600000002,81,1241,1.0
autoridad,99.33110368,79.441783,35,797,1.0
filosofía,99.28057554,79.204595,94,686,1.0
doble,99.43661972,79.16885500000002,48,1832,1.0
buscar,99.64412811,79.142861,10,589,1.0
década,99.15730337,79.022643,46,724,1.0
conde,97.0845481,79.00964599999998,66,722,1.0
carne,100.0,78.86993199999998,77,526,1.0
perdido,100.0,78.84069000000002,46,760,1.0
misión,99.6337,78.60025300000002,99,693,1.0
martín,97.48954,78.554765,57,754,1.0
curso,99.669967,78.541768,97,727,1.0
visita,99.64158,78.051146,68,823,1.0
actor,99.04153355,77.92118,67,598,1.0
destino,98.97959184,77.885439,69,723,1.0
británico,98.4375,77.865944,19,777,1.0
fundación,98.4962406,77.664497,73,732,1.0
detrás,100.0,77.48254399999998,56,699,1.0
evolución,99.69040248,77.34608,53,865,1.0
página,99.66216,77.30059200000002,93,508,1.0
esperanza,99.29824561,77.069902,39,671,1.0
intención,99.78070175,77.066653,7,891,1.0
par,99.34426,76.498051,81,756,1.0
capitán,99.05063291,76.384331,32,567,1.0
votación,100.0,76.10165400000002,49,1017,1.0
velocidad,99.46237,76.033422,16,593,1.0
italiano,98.67986799,76.00093100000002,80,1190,1.0
imposible,99.69230769,75.968439,21,818,1.0
enrique,92.38095238,75.96194100000002,38,4965,1.0
médico,99.79036,75.72150400000002,10,706,1.0
oír,99.34853,75.70200899999998,97,691,1.0
planta,99.80354,75.646773,16,823,1.0
busca,99.05063291,75.56229499999998,25,916,1.0
responsable,99.80989,75.37384399999998,56,978,1.0
jornada,99.08424908,75.32185799999998,86,798,1.0
pena,99.8155,75.22113399999998,69,1163,1.0
golpe,98.7654321,75.217885,87,674,1.0
crítica,99.40652819,75.13340699999998,79,820,1.0
enorme,99.31506849,75.107414,1,1273,1.0
delante,97.66666667,75.039181,42,964,1.0
grave,99.3220339,74.996942,93,542,1.0
justo,99.11242604,74.95470300000002,65,562,1.0
similar,98.75389,74.938458,74,513,1.0
enfermedad,99.28571429,74.918963,49,758,1.0
tamaño,100.0,74.79224599999998,5,736,1.0
completo,99.15611814,74.730512,43,757,1.0
japón,99.27536232,74.594048,88,530,1.0
terrorismo,99.03537,74.457583,70,563,1.0
tecnología,99.27273,74.454334,74,755,1.0
simple,100.0,74.304873,82,739,1.0
considerado,99.44751381,74.256136,84,1165,1.0
candidato,99.38271605,73.811002,48,600,1.0
utilizar,99.66216,73.502332,4,631,1.0
fiesta,100.0,73.21640699999998,74,549,1.0
presentar,99.69512,73.008461,87,763,1.0
argentino,99.14529915,72.969471,72,749,1.0
llegada,98.86363636,72.878495,44,745,1.0
presión,98.84393,72.771273,67,699,1.0
contar,99.6978852,72.725785,42,1990,1.0
matrimonio,99.77974,72.64455600000002,66,1171,1.0
nación,100.0,72.602317,7,629,1.0
ampliación,99.32659933,72.566576,64,642,1.0
actitud,99.7005988,72.45285600000003,4,1231,1.0
preciso,99.69136,72.404119,36,553,1.0
escala,99.70326409,72.39761999999997,67,728,1.0
capítulo,99.72899729,72.01746899999998,46,533,1.0
método,99.66997,71.96548299999998,31,590,1.0
cumplir,100.0,71.796527,37,817,1.0
poeta,98.11321,71.64706600000002,8,1223,1.0
enmienda,96.21212121,71.53659499999998,32,1554,1.0
alguno,98.80952381,71.461864,38,1343,1.0
ejecutivo,99.42196532,71.445619,28,889,1.0
gobernador,98.52071006,71.390383,65,665,1.0
ganar,99.6124031,71.21817800000002,26,588,1.0
mente,99.66997,71.153195,89,705,1.0
sueño,99.33333,71.039474,31,622,1.0
ayuntamiento,99.01960784,71.036225,54,681,1.0
sábado,99.26471,71.026478,12,2734,1.0
religión,100.0,70.873768,84,785,1.0
tratar,98.94737,70.838027,4,905,1.0
jueves,98.58156028,70.57809499999998,14,680,1.0
atrás,100.0,70.539105,22,705,1.0
visión,99.39577,70.529358,82,947,1.0
judicial,99.13669065,70.461125,93,824,1.0
eta,47.78761062,70.454627,68,617,1.0
castilla,96.71641791,70.295419,65,1075,1.0
recibir,99.66777,70.282422,95,537,1.0
escena,98.47161572,70.272674,0,1025,1.0
poca,97.9798,70.262927,12,1504,1.0
generalmente,99.71098266,70.256429,23,957,1.0
venta,99.7191,70.178449,74,940,1.0
rápidamente,98.70968,70.1752,46,688,1.0
cumbre,99.35064935,70.14920699999999,20,5525,1.0
lenguaje,99.35691318,70.10696800000001,92,527,1.0
técnico,98.1289,70.045234,53,689,1.0
perro,99.02724,69.97050300000001,20,666,1.0
únicamente,99.35897,69.938012,5,1346,1.0
consumo,98.95104895,69.801547,96,611,1.0
jorge,94.07665505,69.609847,14,1050,1.0
formar,99.23954373,69.375908,47,916,1.0
ayudar,100.0,69.30117800000001,92,817,1.0
contacto,100.0,69.29792900000001,84,559,1.0
regional,99.10448,69.284932,24,627,1.0
diseño,99.36708861,68.98925899999999,72,542,1.0
tarea,99.375,68.973013,87,614,1.0
arriba,99.37304075,68.930774,93,597,1.0
tradición,99.65753,68.862542,54,607,1.0
frecuencia,98.85057471,68.852795,81,718,1.0
situado,99.01639,68.817054,88,1112,1.0
hospital,99.61538462,68.781313,15,511,1.0
cadena,98.11912226,68.664344,56,743,1.0
cantante,99.33481153,68.547374,69,56,0.0
rojo,99.57447,68.28094399999999,78,819,1.0
demanda,99.01315789,68.277695,79,1828,1.0
moral,98.96694,68.23220699999999,52,495,1.0
esperar,99.66101695,68.225708,17,714,1.0
código,100.0,68.176971,46,538,1.0
mirada,99.32886,68.15097800000001,32,2324,1.0
junta,98.61111111,68.10549,40,639,1.0
abierto,100.0,68.085995,46,942,1.0
entender,99.67320261,67.969025,72,738,1.0
guardia,99.40652819,67.917039,14,835,1.0
histórico,98.84057971,67.868301,73,591,1.0
documento,99.37304075,67.845557,55,1043,1.0
dolor,99.67320261,67.76107900000001,11,622,1.0
comer,99.65870307,67.735086,27,746,1.0
portavoz,100.0,67.715591,79,571,1.0
cambiar,100.0,67.68634899999999,44,935,1.0
luna,99.68454259,67.640861,56,715,1.0
diferente,99.68553459,67.60512,76,724,1.0
emperador,99.00662252,67.481652,5,812,1.0
contexto,99.10447761,67.44591199999999,40,611,1.0
occidental,99.07692,67.43291500000001,79,996,1.0
oriental,99.01381,67.33869,93,423,1.0
sección,99.68652,67.312696,38,759,1.0
doctor,99.64788732,67.270457,84,582,1.0
animal,99.22178988,67.202225,72,581,1.0
industrial,99.81024668,67.06900999999999,96,495,1.0
viento,99.34924,67.017023,15,1090,1.0
voto,98.86792,66.978034,53,656,1.0
papa,99.26254,66.948791,0,2740,1.0
labor,99.6941896,66.909801,0,1643,1.0
sierra,99.69136,66.906552,61,1873,1.0
virgen,99.30796,66.870812,55,885,1.0
caballero,99.66777409,66.79283199999999,64,691,1.0
festival,99.69230769,66.79283199999999,50,804,1.0
colaboración,99.68253968,66.757091,19,985,1.0
gustar,99.65635739,66.620627,85,1046,1.0
planeta,99.0099,66.276217,97,583,1.0
vivo,99.77477,66.113759,81,485,1.0
permitir,99.39577,66.061773,60,690,1.0
martes,99.67213,66.019534,51,875,1.0
física,99.37694704,65.824584,79,595,1.0
elemento,99.38650307,65.769349,55,664,1.0
estadio,99.02597403,65.697867,62,633,1.0
disposición,99.11504425,65.65562800000001,74,2588,1.0
peor,99.07919,65.636134,39,613,1.0
perder,99.31741,65.597144,38,783,1.0
rostro,99.72145,65.548406,71,487,1.0
carretera,99.65870307,65.528912,80,743,1.0
integración,98.62068966,65.44118399999999,0,1354,1.0
considerar,99.68454259,65.372952,21,1654,1.0
azul,99.58960328,65.333962,12,1237,1.0
clave,99.61904762,65.220242,7,669,1.0
financiación,96.15384615,65.139013,38,2750,1.0
colegio,98.87640449,65.038289,35,456,1.0
tratamiento,99.66216,64.96030999999999,17,810,1.0
pleno,98.9781,64.866084,68,738,1.0
rico,99.3994,64.50542800000001,63,803,1.0
sonido,99.65278,64.44369499999999,47,651,1.0
propósito,99.71264,64.417701,74,740,1.0
jugar,99.59839357,64.407954,7,639,1.0
audiencia,99.62264151,64.24224699999999,80,1044,1.0
mala,98.31649832,64.226001,6,1035,1.0
pedir,99.3266,64.14152299999999,32,570,1.0
parecer,99.79123,64.079789,41,590,1.0
nota,99.81238,63.959571,98,655,1.0
categoría,100.0,63.910833,2,1021,1.0
pacto,98.55596,63.777618,41,864,1.0
abajo,99.35691318,63.748376,96,1156,1.0
humanidad,100.0,63.745127,66,634,1.0
reducir,99.3994,63.663898,10,714,1.0
alianza,99.64157706,63.559925,27,628,1.0
marca,99.11111,63.537181,5,563,1.0
carga,99.5951417,63.49169300000001,15,754,1.0
elección,99.22779923,63.446205000000006,5,1063,1.0
puente,99.69325,63.377972,86,793,1.0
cuba,99.36708861,63.248006,94,604,1.0
intento,98.828125,62.984825,25,1019,1.0
global,100.0,62.955583,3,1095,1.0
alcalde,99.15254237,62.942586,63,797,1.0
combate,99.31506849,62.92634,30,507,1.0
debajo,98.01587302,62.819118,3,859,1.0
discurso,100.0,62.78012800000001,87,901,1.0
gusto,100.0,62.721644,21,943,1.0
oriente,99.64664,62.68265400000001,59,694,1.0
universal,99.24528,62.598176,62,717,1.0
torre,99.68354,62.354489,65,630,1.0
aceptar,100.0,62.347991,57,663,1.0
clima,99.00662252,62.25051600000001,91,669,1.0
india,99.19517103,62.214776,7,907,1.0
miércoles,98.73817,62.182284,26,838,1.0
excelente,100.0,62.029574,56,699,1.0
error,99.26739927,62.026325,12,828,1.0
extensión,99.79253112,61.772891,89,595,1.0
instrumento,99.08256881,61.733901,93,681,1.0
frontera,99.66555184,61.493464,53,703,1.0
tráfico,99.10448,61.301764,28,827,1.0
actuación,99.7005988,61.298515,12,673,1.0
secreto,99.35691,61.204289,71,519,1.0
actriz,98.90909091,61.067825,21,800,1.0
igualdad,99.67948718,61.019088,84,877,1.0
marido,99.33993,60.755906,19,1115,1.0
generación,99.66555184,60.71691600000001,31,1498,1.0
torneo,99.0991,60.596698,34,880,1.0
tradicional,98.6532,60.58695,70,668,1.0
distribución,99.66329966,60.577203,14,712,1.0
consiguiente,97.97687861,60.573954,98,676,1.0
resistencia,99.68153,60.502472,87,521,1.0
corriente,99.46949602,60.499223,58,695,1.0
diego,93.35548173,60.479728,71,863,1.0
madera,99.54887218,60.460233,85,613,1.0
poesía,99.12536,60.450486,57,776,1.0
doña,99.69040248,60.41799399999999,17,712,1.0
institución,99.59016393,60.401749,40,1033,1.0
próxima,99.11243,59.98910600000001,55,597,1.0
breve,99.32432432,59.97611,55,685,1.0
igualmente,100.0,59.93711999999999,49,737,1.0
hermana,98.41772152,59.89813,97,595,1.0
quizás,98.92857,59.88838199999999,59,565,1.0
rosa,99.62121,59.885133,6,816,1.0
reducción,99.64789,59.839645,51,688,1.0
biografía,99.67741935,59.839645,6,2124,1.0
recuerdo,99.62121,59.70318100000001,17,854,1.0
mensaje,98.65772,59.65444300000001,6,685,1.0
construir,99.68944099,59.59271,91,844,1.0
duque,99.63369963,59.537474,9,793,1.0
aeropuerto,99.21259843,59.394511,52,601,1.0
turismo,99.05063,59.303535,24,875,1.0
campeonato,98.97610922,59.297037,72,979,1.0
euro,100.0,59.297037,75,785,1.0
ángel,97.5,59.28404000000001,9,747,1.0
lectura,99.66216216,59.147576,56,726,1.0
plano,100.0,59.111835,47,745,1.0
extremo,99.38650307,58.767425,74,3243,1.0
estatuto,96.66666667,58.731684,47,1,1.0
enemigo,99.21259843,58.712189,74,804,1.0
pesca,98.25581,58.69919300000001,95,614,1.0
nombrado,99.39394,58.666701,74,904,1.0
academia,99.06542056,58.666701,70,781,1.0
recordar,99.66667,58.562728,18,1005,1.0
zorro,99.39024,58.465254,87,1208,1.0
cristo,98.05825243,58.387274,19,582,1.0
evidente,99.6978852,58.380776,54,749,1.0
ana,87.03703704,58.348284,94,677,1.0
ganado,98.96193772,58.143587,36,917,1.0
sesión,99.15014,58.026618000000006,86,539,1.0
aumentar,99.12790698,57.93239300000001,80,679,1.0
exposición,99.63768116,57.909648,38,725,1.0
continuación,99.42857143,57.704952,66,917,1.0
participar,100.0,57.425525,65,671,1.0
caer,99.20424403,57.30530600000001,62,865,1.0
artista,99.79757085,57.240323,46,706,1.0
esencial,95.8041958,57.201333,3,1021,1.0
desarrollar,99.66329966,56.980391,71,652,1.0
actuar,100.0,56.912159,28,666,1.0
máxima,99.67427,56.75295,70,650,1.0
federación,99.39393939,56.658725,66,2245,1.0
llamar,100.0,56.583994,27,651,1.0
agencia,99.65034965,56.53850600000001,10,643,1.0
normal,99.66887,56.40854,21,515,1.0
estabilidad,99.31034483,56.333809,47,971,1.0
inicio,99.3485342,56.112867,76,1823,1.0
monte,99.3994,56.112867,90,605,1.0
inferior,98.65319865,56.10312,95,660,1.0
cuidado,99.46949602,56.09987,84,1105,1.0
morir,99.32886,56.077126,41,522,1.0
escribir,99.30555556,56.06413000000001,88,729,1.0
negra,99.6633,56.031638,32,675,1.0
aprobación,98.75,55.960157,84,721,1.0
universo,99.4186,55.960157,0,1701,1.0
apoyar,99.12536443,55.937413,69,628,1.0
longitud,99.65277778,55.77495500000001,57,719,1.0
campeón,99.56427015,55.63524200000001,93,626,1.0
amenaza,100.0,55.593003,83,1125,1.0
coche,99.2481203,55.531269,13,774,1.0
diputado,99.13043478,55.277835,21,665,1.0
resolver,99.37888,55.216101,92,699,1.0
estrella,99.58158996,55.183609,40,2055,1.0
previsto,99.31741,55.151118,96,1598,1.0
inteligencia,99.15611814,55.134872,74,634,1.0
límite,99.70457903,54.972414,24,610,1.0
constante,99.64664311,54.910681,74,829,1.0
enseñanza,99.33333333,54.832701,30,702,1.0
inversión,98.828125,54.829452,99,700,1.0
bolsa,99.69325153,54.780714,17,640,1.0
editorial,99.58847737,54.71573100000001,68,801,1.0
pagar,99.6988,54.689738,49,673,1.0
triunfo,99.17808,54.589014,20,873,1.0
templo,99.21875,54.537028,27,658,1.0
juventud,98.95833333,54.537028,15,758,1.0
pobreza,100.0,54.51753299999999,36,632,1.0
legal,99.71830986,54.387567,91,817,1.0
semejante,99.81651,54.387567,6,791,1.0
ejecución,99.0,54.270597,16,1708,1.0
comienzo,99.04458599,54.234857,25,1095,1.0
ruta,97.89474,54.202365,94,822,1.0
dominio,99.69879518,54.127635,23,1339,1.0
contrato,98.96193772,54.072399,62,1161,1.0
amplio,99.58592133,54.059403,1,603,1.0
católica,100.0,53.926187,1,789,1.0
guitarra,99.0990991,53.887197,65,627,1.0
satisfacción,99.69697,53.80921800000001,94,789,1.0
producir,99.31507,53.747484,49,567,1.0
doce,97.5708502,53.68575,48,1016,1.0
rato,98.91068,53.676002,49,1035,1.0
prisión,99.34426,53.56553100000001,39,743,1.0
aparición,99.6742671,53.445313,13,993,1.0
preocupación,100.0,53.406323,77,684,1.0
ausencia,99.18256131,53.33809100000001,82,518,1.0
supremo,98.99194,53.143141,88,758,1.0
suma,99.6337,53.126896,58,601,1.0
abierta,99.22779923,53.081408,36,708,1.0
jardín,99.71346705,53.074909,73,644,1.0
corto,99.59266802,53.065162,78,630,1.0
apertura,100.0,53.03267,51,798,1.0
rica,100.0,52.98393299999999,62,1463,1.0
córdoba,97.71428571,52.954691,72,641,1.0
pérdida,99.05363,52.91895,29,636,1.0
tono,99.002,52.889708,10,678,1.0
virtud,99.3311,52.76299100000001,76,437,1.0
instante,98.85931559,52.69475799999999,37,795,1.0
usar,100.0,52.672014,27,827,1.0
inmigración,98.25783972,52.636274,29,1670,1.0
volumen,99.09366,52.412082,39,691,1.0
mínimo,99.16782,52.324355,73,1094,1.0
identidad,99.40944882,52.213884,10,684,1.0
corona,99.29824561,52.204136,89,826,1.0
nuevamente,99.69512,52.103413,54,810,1.0
gas,99.57173448,51.700518,53,546,1.0
aplicar,98.97610922,51.525063,64,641,1.0
oficina,100.0,51.502319,85,579,1.0
