,Line,Spkr,StTime,Content,EnTime
1697,1698,DCA_int_02,2081.5303,That's good. How about uh,2083.5244
1698,1699,DCA_int_02,2083.5244,(pause 0.55),2084.0718
1699,1700,DCA_int_02,2084.0718,"were you ever in a situation where you thought 'uh-oh man, this is it. I'm gonna die now for sure.'",2088.9232
1700,1701,DCA_se1_ag4_m_02,2089.0405,Me?,2089.4413
1701,1702,DCA_int_02,2089.5341,Yeah.,2089.7981
1702,1703,DCA_se1_ag4_m_02,2089.8274,Have I?,2090.2624
1703,1704,DCA_int_02,2090.5245,Yeah.,2090.8324
1704,1705,DCA_se1_ag4_m_02,2091.1403,I pray to die.,2092.1178
1705,1706,DCA_int_02,2092.7287,Is that right?,2093.3055
1706,1707,DCA_se1_ag4_m_02,2093.4423,That's right.,2093.7747
1707,1708,DCA_se1_ag4_m_02,2093.7747,(pause 1.17),2094.9476
1708,1709,DCA_se1_ag4_m_02,2094.9476,"I don't- I have nothing to live for, that's what I figure.",2097.1306
1709,1710,DCA_se1_ag4_m_02,2097.1306,(pause 1.77),2098.9047
1710,1711,DCA_se1_ag4_m_02,2098.9047,"I asked the Lord to take me from this, stop me from drinking.",2101.2213
1711,1712,DCA_se1_ag4_m_02,2101.2213,(pause 0.93),2102.1531
1712,1713,DCA_se1_ag4_m_02,2102.1531,Everything.,2102.7102
1713,1714,DCA_se1_ag4_m_02,2102.7102,(pause 1.88),2104.5919
1714,1715,DCA_se1_ag4_m_02,2104.5919,"And I told my mother at one time, I says that was",2106.8303
1715,1716,DCA_se1_ag4_m_02,2106.8303,(pause 0.24),2107.0747
1716,1717,DCA_se1_ag4_m_02,2107.0747,oh I say about six years ago,2108.5165
1717,1718,DCA_se1_ag4_m_02,2108.5165,(pause 1.09),2109.6095
1718,1719,DCA_se1_ag4_m_02,2109.6095,I didn't want to clamor over them. /Thirteen thirteen/ I never forget that.,2112.3269
1719,1720,DCA_se1_ag4_m_02,2112.3269,(pause 1.45),2113.7785
1720,1721,DCA_se1_ag4_m_02,2113.7785,"I said, Mama I'm gonna die.",2115.0768
1721,1722,DCA_se1_ag4_m_02,2115.0768,(pause 0.81),2115.8881
1722,1723,DCA_se1_ag4_m_02,2115.8881,"Aw boy, go on, what you talking about? She still think I'm a boy, you know. You're never too old for your parents you know?",2120.1011
1723,1724,DCA_se1_ag4_m_02,2120.1011,(pause 0.93),2121.0291
1724,1725,DCA_se1_ag4_m_02,2121.0291,"So I say well uh,",2122.0005
1725,1726,DCA_se1_ag4_m_02,2122.0005,(pause 0.64),2122.6359
1726,1727,DCA_se1_ag4_m_02,2122.6359,"tell everybody,",2123.5938
1727,1728,DCA_se1_ag4_m_02,2123.5938,(pause 0.17),2123.7649
1728,1729,DCA_se1_ag4_m_02,2123.7649,"all my friends, my family, or whatever I've said or done",2126.6289
1729,1730,DCA_se1_ag4_m_02,2126.6289,(pause 0.28),2126.9057
1730,1731,DCA_se1_ag4_m_02,2126.9057,to forget me cause I'm gonna die.,2128.1129
1731,1732,DCA_se1_ag4_m_02,2128.1129,(pause 0.36),2128.4697
1732,1733,DCA_se1_ag4_m_02,2128.4697,"They- they- they- I'm still living. Right now. I'm talking to you, ain't I?",2131.0747
1733,1734,DCA_int_02,2131.2538,Is that right?,2131.8403
1734,1735,DCA_se1_ag4_m_02,2132.5196,I ask to die.,2133.3847
1735,1736,DCA_se1_ag4_m_02,2133.3847,(pause 0.31),2133.6975
1736,1737,DCA_se1_ag4_m_02,2133.6975,"I asked the doctor in the hospital, uh where was it?",2136.1021
1737,1738,DCA_se1_ag4_m_02,2136.1021,(pause 0.41),2136.5086
1738,1739,DCA_se1_ag4_m_02,2136.5086,"Gallinger it was then, now it's DC General.",2138.4383
1739,1740,DCA_se1_ag4_m_02,2138.4383,(pause 0.82),2139.2576
1740,1741,DCA_se1_ag4_m_02,2139.2576,"I ain't talking about Washington Center, wasn't no Washington Center then, know where the /capital/ place at?",2142.0679
1741,1742,DCA_se1_ag4_m_02,2142.0679,(pause 0.32),2142.3905
1742,1743,DCA_se1_ag4_m_02,2142.3905,Wasn't nothing like that then.,2143.3044
1743,1744,DCA_se1_ag4_m_02,2143.3044,(pause 1.19),2144.4952
1744,1745,DCA_se1_ag4_m_02,2144.4952,"Anyway over at the DC General /I mean Gallinger, then/,",2146.8118
1745,1746,DCA_se1_ag4_m_02,2146.8118,(pause 0.74),2147.5487
1746,1747,DCA_se1_ag4_m_02,2147.5487,"and I asked the doctor, g- give me a pill.",2149.368
1747,1748,DCA_se1_ag4_m_02,2149.368,(pause 0.42),2149.7834
1748,1749,DCA_se1_ag4_m_02,2149.7834,"What do you mean? I say, gi- Let me die. I says, I'm in the room here myself.",2152.8412
1749,1750,DCA_se1_ag4_m_02,2152.8412,(pause 0.43),2153.2736
1750,1751,DCA_se1_ag4_m_02,2153.2736,Cause I'm in pain and misery.,2154.4785
1751,1752,DCA_se1_ag4_m_02,2154.4785,(pause 0.64),2155.1138
1752,1753,DCA_se1_ag4_m_02,2155.1138,And when my um,2156.2945
1753,1754,DCA_se1_ag4_m_02,2156.2945,(pause 1.63),2157.9272
1754,1755,DCA_se1_ag4_m_02,2157.9272,my uh,2158.5748
1755,1756,DCA_se1_ag4_m_02,2158.5748,(pause 0.45),2159.0247
1756,1757,DCA_se1_ag4_m_02,2159.0247,/lung/ pushing my ribs.,2160.63
1757,1758,DCA_se1_ag4_m_02,2160.63,(pause 0.68),2161.3093
1758,1759,DCA_se1_ag4_m_02,2161.3093,/See I used to sit like this here and fall out/.,2162.75
1759,1760,DCA_se1_ag4_m_02,2162.75,(pause 0.48),2163.2251
1760,1761,DCA_se1_ag4_m_02,2163.2251,cause I had high blood pressure.,2164.4453
1761,1762,DCA_se1_ag4_m_02,2164.4453,(pause 1.01),2165.457
1762,1763,DCA_se1_ag4_m_02,2165.457,"And black out, just like that. <snaps>",2166.5469
1763,1764,DCA_se1_ag4_m_02,2166.5469,(pause 1.49),2168.0375
1764,1765,DCA_se1_ag4_m_02,2168.0375,"Like I stay up like this you know, like this [here?]",2169.9374
1765,1766,DCA_int_02,2169.6938,[Uh-huh.],2169.9385
1766,1767,DCA_se1_ag4_m_02,2170.5626,<grunt>,2170.8352
1767,1768,DCA_se1_ag4_m_02,2170.8352,(pause 0.30),2171.1393
1768,1769,DCA_se1_ag4_m_02,2171.1393,Keel over like that.,2172.0337
1769,1770,DCA_se1_ag4_m_02,2172.0337,(pause 1.60),2173.6319
1770,1771,DCA_se1_ag4_m_02,2173.6319,"I do it- I don't do it now. I mean here lately, but",2175.9174
1771,1772,DCA_se1_ag4_m_02,2175.9174,(pause 0.59),2176.5088
1772,1773,DCA_se1_ag4_m_02,2176.5088,"I know, I gotta take the /unintelligible/. I just won't go to the hospital, I won't give in.",2180.2819
1773,1774,DCA_se1_ag4_m_02,2180.2819,(pause 2.20),2182.4844
1774,1775,DCA_se1_ag4_m_02,2182.4844,"I mean, no kidding! I actually- actually I- I actually need some attention.",2186.2282
1775,1776,DCA_se1_ag4_m_02,2186.2282,(pause 1.27),2187.4971
1776,1777,DCA_se1_ag4_m_02,2187.4971,You know?,2187.9223
1777,1778,DCA_int_02,2188.0787,"You can't die yet, you're not a preacher yet.",2190.0826
1778,1779,DCA_se1_ag4_m_02,2190.3856,"I know, that's what I said!",2191.9593
1779,1780,DCA_se1_ag4_m_02,2191.9593,(pause 0.29),2192.2459
1780,1781,DCA_se1_ag4_m_02,2192.2459,I- I- that's /how I go about to try to look at it/.,2193.8479
1781,1782,DCA_se1_ag4_m_02,2193.8479,(pause 0.21),2194.0587
1782,1783,DCA_se1_ag4_m_02,2194.0587,"/No I ain't going in there, til I hear 'em singing/.",2196.2096
1783,1784,DCA_se1_ag4_m_02,2196.2096,(pause 0.43),2196.6349
1784,1785,DCA_se1_ag4_m_02,2196.6349,"Then, they about go in.",2197.9642
1785,1786,DCA_se1_ag4_m_02,2197.9642,(pause 1.02),2198.9839
1786,1787,DCA_se1_ag4_m_02,2198.9839,/Unintelligible/,2201.0318
1787,1788,DCA_se1_ag4_m_02,2201.0318,(pause 0.44),2201.4716
1788,1789,DCA_se1_ag4_m_02,2201.4716,"Boy came in, it was something around eleven o'clock. WUSDA coming in to broadcast us",2206.5528
1789,1790,DCA_se1_ag4_m_02,2206.5528,(pause 0.26),2206.8118
1790,1791,DCA_se1_ag4_m_02,2206.8118,/unintelligible/ I mean /I Street/.,2209.1969
1791,1792,DCA_se1_ag4_m_02,2209.1969,(pause 0.98),2210.1726
1792,1793,DCA_se1_ag4_m_02,2210.1726,"/Unintelligible/ /you know, not your place here/.",2212.3182
1793,1794,DCA_se1_ag4_m_02,2212.3182,(pause 0.83),2213.1491
1794,1795,DCA_se1_ag4_m_02,2213.1491,/Nobody- nobody uh/,2214.6006
1795,1796,DCA_se1_ag4_m_02,2214.6006,(pause 0.24),2214.8401
1796,1797,DCA_se1_ag4_m_02,2214.8401,"/not /RD-NAME-2/ I mean, uh /RD-NAME-5/.",2216.6729
1797,1798,DCA_int_02,2217.0866,"Oh, yeah yeah.",2217.9614
1798,1799,DCA_se1_ag4_m_02,2218.2253,"But he go over /reaches out, touches you and/ left.",2221.0649
1799,1800,DCA_se1_ag4_m_02,2221.0649,(pause 0.15),2221.2116
1800,1801,DCA_se1_ag4_m_02,2221.2116,Right there in the middle of the block that's where the church at.,2222.75
1801,1802,DCA_se1_ag4_m_02,2222.75,(pause 0.34),2223.0915
1802,1803,DCA_se1_ag4_m_02,2223.0915,Nice little church. In the basement.,2224.7434
1803,1804,DCA_se1_ag4_m_02,2224.7434,(pause 0.70),2225.4423
1804,1805,DCA_se1_ag4_m_02,2225.4423,"Yeah, I'd get free work, /plenty of girls/ everything man.",2227.8958
1805,1806,DCA_se1_ag4_m_02,2227.8958,(pause 0.48),2228.3797
1806,1807,DCA_se1_ag4_m_02,2228.3797,But uh,2228.75
1807,1808,DCA_se1_ag4_m_02,2228.75,(pause 0.47),2229.2234
1808,1809,DCA_se1_ag4_m_02,2229.2234,[<laugh>],2231.6769
1809,1810,DCA_int_02,2231.0445,"[Yeah, you]- you /the man/.",2232.2096
1810,1811,DCA_se1_ag4_m_02,2232.3954,Mm?,2232.8499
1811,1812,DCA_int_02,2232.9183,You're a good man.,2233.9593
1812,1813,DCA_se1_ag4_m_02,2234.0766,Nice.,2234.6631
1813,1814,DCA_se1_ag4_m_02,2234.6631,(pause 0.63),2235.2967
1814,1815,DCA_se1_ag4_m_02,2235.2967,But um,2236.0445
1815,1816,DCA_se1_ag4_m_02,2236.0445,(pause 0.80),2236.8412
1816,1817,DCA_se1_ag4_m_02,2236.8412,"Now yesterday, I was laying across the couch when this uh lady come in here /uh I can't think of her name/ I knew her mother.",2242.4062
1817,1818,DCA_se1_ag4_m_02,2242.4062,(pause 1.08),2243.4814
1818,1819,DCA_se1_ag4_m_02,2243.4814,Of course she's,2244.1314
1819,1820,DCA_se1_ag4_m_02,2244.1314,(pause 0.19),2244.3172
1820,1821,DCA_se1_ag4_m_02,2244.3172,/starting out/ but sh-,2245.2898
1821,1822,DCA_se1_ag4_m_02,2245.2898,(pause 0.22),2245.5097
1822,1823,DCA_se1_ag4_m_02,2245.5097,she- she's young you know.,2246.9448
1823,1824,DCA_se1_ag4_m_02,2246.9448,(pause 0.94),2247.8881
1824,1825,DCA_se1_ag4_m_02,2247.8881,"And uh, but she remember me. Oh Brother /RD-NAME-2/! Brother /RD-NAME-2/. But I was trying to go some place or",2252.4561
1825,1826,DCA_se1_ag4_m_02,2252.4561,(pause 0.48),2252.9399
1826,1827,DCA_se1_ag4_m_02,2252.9399,be to a meeting or what not you know just.,2254.587
1827,1828,DCA_se1_ag4_m_02,2254.587,(pause 1.07),2255.6525
1828,1829,DCA_se1_ag4_m_02,2255.6525,"/Unintelligible/ you know, she was going on.",2257.2751
1829,1830,DCA_int_02,2257.7296,Yeah.,2258.0424
1830,1831,DCA_se1_ag4_m_02,2258.6467,"And I tell my mother, she was- /she old, but I- who wouldn't pay to represent her/.",2262.3367
1831,1832,DCA_se1_ag4_m_02,2262.3367,(pause 0.77),2263.1089
1832,1833,DCA_se1_ag4_m_02,2263.1089,"But her last married name was /RD-NAME-2/, see.",2265.2088
1833,1834,DCA_se1_ag4_m_02,2265.2088,(pause 0.98),2266.1862
1834,1835,DCA_se1_ag4_m_02,2266.1862,"But if I'm there, they-",2267.3152
1835,1836,DCA_se1_ag4_m_02,2267.3152,(pause 0.07),2267.3886
1836,1837,DCA_se1_ag4_m_02,2267.3886,"I mean people know me in the neighborhood,",2268.933
1837,1838,DCA_se1_ag4_m_02,2268.933,(pause 0.31),2269.2458
1838,1839,DCA_se1_ag4_m_02,2269.2458,I'm there.,2269.9056
1839,1840,DCA_se1_ag4_m_02,2269.9056,(pause 0.48),2270.3828
1840,1841,DCA_se1_ag4_m_02,2270.3828,"Otherwise, I'm all by myself.",2271.9272
1841,1842,DCA_se1_ag4_m_02,2271.9272,(pause 0.59),2272.5186
1842,1843,DCA_se1_ag4_m_02,2272.5186,"I don't have nobody now,",2273.6622
1843,1844,DCA_se1_ag4_m_02,2273.6622,(pause 0.16),2273.8235
1844,1845,DCA_se1_ag4_m_02,2273.8235,with my one /? money/.,2275.1822
1845,1846,DCA_int_02,2275.546,/unintelligible/,2276.9009
1846,1847,DCA_se1_ag4_m_02,2277.0719,I got sisters and brothers /going in the street/ /like this here/,2279.457
1847,1848,DCA_int_02,2279.7062,Is that right?,2280.2683
1848,1849,DCA_se1_ag4_m_02,2280.2536,"And nieces and nephews, good God Almighty.",2282.1744
1849,1850,DCA_se1_ag4_m_02,2282.7396,But uh,2283.6437
1850,1851,DCA_se1_ag4_m_02,2283.6437,(pause 0.57),2284.2156
1851,1852,DCA_se1_ag4_m_02,2284.2156,"the idea about it, see I just uh-",2286.019
1852,1853,DCA_se1_ag4_m_02,2286.019,(pause 0.87),2286.8841
1853,1854,DCA_se1_ag4_m_02,2286.8841,"now my brothers /make about/ eight uh, eight uh, eight sixteen.",2289.5802
1854,1855,DCA_se1_ag4_m_02,2289.5802,(pause 0.77),2290.3475
1855,1856,DCA_se1_ag4_m_02,2290.3475,/You know I don't know who to send to this here?/,2291.8675
1856,1857,DCA_int_02,2292.3172,Is that right?,2292.9134
1857,1858,DCA_se1_ag4_m_02,2293.3484,I ain't got don't have but one one brother.,2294.8373
1858,1859,DCA_int_02,2295.5118,Hm.,2295.8246
1859,1860,DCA_se1_ag4_m_02,2296.631,But I'm just saying.,2297.6036
1860,1861,DCA_se1_ag4_m_02,2297.6036,(pause 2.04),2299.6466
1861,1862,DCA_se1_ag4_m_02,2299.6466,Brother's gonna ask you for so-,2300.9595
1862,1863,DCA_se1_ag4_m_02,2300.9595,(pause 0.54),2301.502
1863,1864,DCA_se1_ag4_m_02,2301.502,I'll try to,2301.9859
1864,1865,DCA_se1_ag4_m_02,2301.9859,(pause 0.45),2302.4404
1865,1866,DCA_se1_ag4_m_02,2302.4404,give you something.,2303.1442
1866,1867,DCA_int_02,2303.6102,Hm-hm.,2304.0194
1867,1868,DCA_se1_ag4_m_02,2305.1822,You know?,2305.5097
1868,1869,DCA_se1_ag4_m_02,2305.5097,(pause 0.22),2305.7327
1869,1870,DCA_se1_ag4_m_02,2305.7327,"/[Well, after] you walk the street right now, anytime/",2308.0298
1870,1871,DCA_int_02,2305.7345,[Yeah.],2306.062
1871,1872,DCA_se1_ag4_m_02,2308.4648,I'll see you,2309.1197
1872,1873,DCA_se1_ag4_m_02,2309.1197,(pause 1.04),2310.1559
1873,1874,DCA_se1_ag4_m_02,2310.1559,"/I say, I seen that fella before/.",2311.7296
1874,1875,DCA_se1_ag4_m_02,2311.7296,(pause 0.79),2312.5245
1875,1876,DCA_se1_ag4_m_02,2312.5245,Ain't nobody gonna bother you there.,2313.6877
1876,1877,DCA_se1_ag4_m_02,2313.6877,(pause 0.31),2314.0005
1877,1878,DCA_se1_ag4_m_02,2314.0005,"I mean not, if I- if I'm around, I'm gonna get in there too.",2316.5713
1878,1879,DCA_int_02,2316.9789,Yeah?,2317.3142
1879,1880,DCA_se1_ag4_m_02,2317.3142,<laugh> Yeah!,2318.75
1880,1881,DCA_int_02,2318.3046,[Ok. Pretty good.],2319.9565
1881,1882,DCA_se1_ag4_m_02,2319.5704,"[Look here] wait a minute, let me finish talking now. I'm'a /talk you to death/ now.",2322.1168
1882,1883,DCA_se1_ag4_m_02,2323.0063,Um,2323.5235
1883,1884,DCA_se1_ag4_m_02,2323.5235,(pause 2.26),2325.7794
1884,1885,DCA_se1_ag4_m_02,2325.7794,I was born here in Washington DC.,2327.251
1885,1886,DCA_int_02,2327.4423,Yeah.,2327.7747
1886,1887,DCA_se1_ag4_m_02,2328.7912,"Course it's still a country, you know.",2329.9251
1887,1888,DCA_int_02,2330.0327,Yeah.,2330.3601
1888,1889,DCA_se1_ag4_m_02,2332.2351,Uh,2332.7483
1889,1890,DCA_se1_ag4_m_02,2332.7483,(pause 1.53),2334.283
1890,1891,DCA_se1_ag4_m_02,2334.283,And I'll give you my background about the,2336.0602
1891,1892,DCA_se1_ag4_m_02,2336.0602,(pause 0.45),2336.5098
1892,1893,DCA_se1_ag4_m_02,2336.5098,younger days up-,2337.1745
1893,1894,DCA_se1_ag4_m_02,2337.1745,(pause 0.17),2337.3407
1894,1895,DCA_se1_ag4_m_02,2337.3407,"little bit of it, you- you follow me, didn't you?",2338.9676
1895,1896,DCA_int_02,2338.9676,Oh yeah.,2339.4032
1896,1897,DCA_se1_ag4_m_02,2340.2536,"But I didn't give you all the- all the- you know, the",2342.3894
1897,1898,DCA_se1_ag4_m_02,2342.3894,(pause 0.45),2342.8373
1898,1899,DCA_se1_ag4_m_02,2342.8373,"fundamental points, but I gave you enough to",2344.4502
1899,1900,DCA_se1_ag4_m_02,2344.4502,(pause 0.67),2345.1197
1900,1901,DCA_se1_ag4_m_02,2345.1197,"to carry on, you know. [Put] that away.",2346.7668
1901,1902,DCA_int_02,2345.8675,"[Yeah, that's right.]",2346.7216
1902,1903,DCA_se1_ag4_m_02,2347.8852,Uh,2348.2379
1903,1904,DCA_se1_ag4_m_02,2348.2379,(pause 0.95),2349.1843
1904,1905,DCA_se1_ag4_m_02,2349.1843,"like I said, I started in the first grade",2350.7483
1905,1906,DCA_se1_ag4_m_02,2350.7483,(pause 0.17),2350.9194
1906,1907,DCA_se1_ag4_m_02,2350.9194,and from there I jumped from first to third.,2352.9574
1907,1908,DCA_se1_ag4_m_02,2352.9574,(pause 0.73),2353.6825
1908,1909,DCA_se1_ag4_m_02,2353.6825,got a good memory.,2354.409
1909,1910,DCA_se1_ag4_m_02,2354.409,(pause 0.98),2355.3847
1910,1911,DCA_se1_ag4_m_02,2355.3847,"But I forget sometimes, too, getting old now see? /When/ I get as old as you are, then I forget /to shut up/ see?",2359.8207
1911,1912,DCA_se1_ag4_m_02,2359.8207,(pause 0.82),2360.6369
1912,1913,DCA_se1_ag4_m_02,2360.6369,<laugh>,2362.1227
1913,1914,DCA_se1_ag4_m_02,2362.1227,(pause 0.52),2362.6408
1914,1915,DCA_se1_ag4_m_02,2362.6408,"Well anyway,",2363.2517
1915,1916,DCA_se1_ag4_m_02,2363.2517,(pause 1.09),2364.3367
1916,1917,DCA_se1_ag4_m_02,2364.3367,anyway uh,2365.0796
1917,1918,DCA_se1_ag4_m_02,2365.0796,(pause 0.66),2365.7394
1918,1919,DCA_se1_ag4_m_02,2365.7394,"well that's where I went to school, and like I say it was hard and so forth, /unintelligible/ years",2369.3446
1919,1920,DCA_se1_ag4_m_02,2369.3446,(pause 0.12),2369.4619
1920,1921,DCA_se1_ag4_m_02,2369.4619,And I /wasn't in my teen/ I was in my twenties then.,2371.5879
1921,1922,DCA_int_02,2371.9691,Uh-huh.,2372.2428
1922,1923,DCA_se1_ag4_m_02,2372.3437,And um,2372.8911
1923,1924,DCA_se1_ag4_m_02,2372.8911,(pause 0.60),2373.4922
1924,1925,DCA_se1_ag4_m_02,2373.4922,we had a little fun but,2374.6945
1925,1926,DCA_se1_ag4_m_02,2374.6945,(pause 0.29),2374.9878
1926,1927,DCA_se1_ag4_m_02,2374.9878,but then I /sit down sometimes myself and think about them/ things you know.,2377.6123
1927,1928,DCA_se1_ag4_m_02,2377.6123,(pause 0.33),2377.9429
1928,1929,DCA_se1_ag4_m_02,2377.9429,Now my /environemnt's actually/ it's no- it's not bad.,2381.1637
1929,1930,DCA_se1_ag4_m_02,2381.1637,(pause 0.68),2381.848
1930,1931,DCA_se1_ag4_m_02,2381.848,I mean far as I'm concerned.,2382.9232
1931,1932,DCA_int_02,2383.1676,Yeah.,2383.4755
1932,1933,DCA_se1_ag4_m_02,2383.8696,I don't go for uh- uh-,2384.7195
1933,1934,DCA_se1_ag4_m_02,2384.7195,(pause 0.21),2384.9251
1934,1935,DCA_se1_ag4_m_02,2384.9251,"well I take care of myself, I mean I try.",2386.6066
1935,1936,DCA_se1_ag4_m_02,2386.6066,(pause 0.82),2387.4228
1936,1937,DCA_se1_ag4_m_02,2387.4228,Th- my friends too.,2388.5127
1937,1938,DCA_se1_ag4_m_02,2388.5127,(pause 0.10),2388.6104
1938,1939,DCA_se1_ag4_m_02,2388.6104,"Whether they're right or wrong, I say, come on buddy /?/ buddy come on.",2391.067
1939,1940,DCA_se1_ag4_m_02,2391.067,(pause 0.57),2391.6388
1940,1941,DCA_se1_ag4_m_02,2391.6388,"Man leave 'em alone. Man, leave 'em alone.",2393.0611
1941,1942,DCA_se1_ag4_m_02,2393.0611,(pause 0.40),2393.4619
1942,1943,DCA_se1_ag4_m_02,2393.4619,But I ain't gonna worry /unless/ /unintelligible/ /I just worry about me/ me.,2396.1011
1943,1944,DCA_se1_ag4_m_02,2396.1011,(pause 1.20),2397.3016
1944,1945,DCA_se1_ag4_m_02,2397.3016,By being careless.,2398.6603
1945,1946,DCA_se1_ag4_m_02,2398.6603,(pause 1.21),2399.8724
1946,1947,DCA_se1_ag4_m_02,2399.8724,Not careful. Careless.,2401.5048
1947,1948,DCA_int_02,2401.8403,Yeah.,2402.2948
1948,1949,DCA_se1_ag4_m_02,2402.3143,"Now, you follow me?",2403.2625
1949,1950,DCA_int_02,2403.2723,I'm following!,2404.0543
1950,1951,DCA_se1_ag4_m_02,2404.0836,<laugh> [Man!],2405.5645
1951,1952,DCA_int_02,2404.9956,[<inaudible>],2405.3449
1952,1953,DCA_se1_ag4_m_02,2405.9848,I could sit there all day long and talk you to death.,2407.7443
1953,1954,DCA_int_02,2408.2917,"Yeah, you- you a good talker.",2409.9691
1954,1955,DCA_se1_ag4_m_02,2410.0151,Oh-,2410.4208
1955,1956,DCA_se1_ag4_m_02,2410.4208,(pause 0.62),2411.0415
1956,1957,DCA_se1_ag4_m_02,2411.0415,"so anyway, I ain't give you a chance to say nothing here.",2413.1431
1957,1958,DCA_se1_ag4_m_02,2413.1431,(pause 0.70),2413.8421
1958,1959,DCA_se1_ag4_m_02,2413.8421,[<laugh>],2415.4385
1959,1960,DCA_int_02,2414.07,[/That makes a nice recording/],2414.9742
1960,1961,DCA_se1_ag4_m_02,2415.9761,Anyway so,2416.8216
1961,1962,DCA_se1_ag4_m_02,2416.8216,(pause 0.86),2417.6818
1962,1963,DCA_se1_ag4_m_02,2417.6818,"uh, that's why this here uh",2418.9232
1963,1964,DCA_se1_ag4_m_02,2418.9232,(pause 0.19),2419.1089
1964,1965,DCA_se1_ag4_m_02,2419.1089,uh,2419.8958
1965,1966,DCA_se1_ag4_m_02,2419.8958,(pause 0.11),2420.0082
1966,1967,DCA_se1_ag4_m_02,2420.0082,forget this girl's name.,2421.0133
1967,1968,DCA_se1_ag4_m_02,2421.0133,(pause 0.21),2421.2185
1968,1969,DCA_se1_ag4_m_02,2421.2185,"She can't even get- got me, because she says I'm a good talker. He's one too, but see, he gotta have a taste before he can talk. I can talk without anything.",2427.7464
1969,1970,DCA_int_02,2428.5088,Yeah.,2429.022
1970,1971,DCA_se1_ag4_m_02,2429.0359,Just gifted like that.,2429.9066
1971,1972,DCA_int_02,2430.1852,Yeah you sure are.,2431.236
1972,1973,DCA_se1_ag4_m_02,2431.2653,I ain't talking no-,2432.1451
1973,1974,DCA_se1_ag4_m_02,2432.1451,(pause 0.19),2432.3339
1974,1975,DCA_se1_ag4_m_02,2432.3339,am I talking foolish talk?,2433.4336
1975,1976,DCA_int_02,2433.7122,"No, you're talking sensible talk.",2435.6085
1976,1977,DCA_se1_ag4_m_02,2435.9995,Thank you.,2436.4198
1977,1978,DCA_se1_ag4_m_02,2436.4198,(pause 1.51),2437.93
1978,1979,DCA_se1_ag4_m_02,2437.93,"You got it all down on record, have you?",2439.4238
1979,1980,DCA_se1_ag4_m_02,2439.4238,(pause 0.24),2439.6633
1980,1981,DCA_se1_ag4_m_02,2439.6633,I got the mic on me.,2440.7141
1981,1982,DCA_int_02,2440.7434,"Sure, you get the mic on you. You good talker",2442.8059
1982,1983,DCA_se1_ag4_m_02,2442.8108,Huh?,2443.1774
1983,1984,DCA_int_02,2443.2556,You good talker.,2444.1842
1984,1985,DCA_se1_ag4_m_02,2444.2593,<laugh>,2446.0152
1985,1986,DCA_int_02,2445.3358,[Okay.],2445.9028
1986,1987,DCA_se1_ag4_m_02,2446.5968,"Oh, Lord have mercy! Well anyway, uh nice to meet you Mr.",2449.6759
1987,1988,DCA_int_02,2449.9771,No!,2450.2704
1988,1989,DCA_int_02,2450.2704,(pause 0.22),2450.4952
1989,1990,DCA_int_02,2450.4952,"I'm gonna, we're gonna turn this thing over here.",2453.1833
1990,1991,DCA_int_02,2453.1833,(pause 0.46),2453.6442
1991,1992,DCA_int_02,2453.6442,And then we'll,2454.2667
0,1,DCA_int_01,0.0178,Around your neighborhood,1.0611
1,2,DCA_int_01,1.0611,(pause 0.26),1.3169
2,3,DCA_int_01,1.3169,/with the kids/.,2.0098
3,4,DCA_se2_ag1_f_01,2.1692,Well I play with,2.968
4,5,DCA_se2_ag1_f_01,2.968,(pause 0.65),3.6161
5,6,DCA_se2_ag1_f_01,3.6161,"uh, rope",4.5813
6,7,DCA_se2_ag1_f_01,4.5813,(pause 0.25),4.8285
7,8,DCA_se2_ag1_f_01,4.8285,and sometime,6.0781
8,9,DCA_se2_ag1_f_01,6.0781,(pause 0.70),6.7776
9,10,DCA_se2_ag1_f_01,6.7776,"kickball, and",8.2359
10,11,DCA_se2_ag1_f_01,8.2359,(pause 1.50),9.7327
11,12,DCA_se2_ag1_f_01,9.7327,"play with dolls, the dollhouse.",12.082
12,13,DCA_int_01,13.1867,How do you play rope?,14.0913
13,14,DCA_se2_ag1_f_01,15.6627,"Well,",15.8726
14,15,DCA_se2_ag1_f_01,15.8726,(pause 0.31),16.185
15,16,DCA_se2_ag1_f_01,16.185,"um,",16.6233
16,17,DCA_se2_ag1_f_01,16.6233,(pause 0.25),16.8704
17,18,DCA_se2_ag1_f_01,16.8704,take many people as you want,18.4045
18,19,DCA_se2_ag1_f_01,18.4045,(pause 0.74),19.1448
19,20,DCA_se2_ag1_f_01,19.1448,and you,19.5085
20,21,DCA_se2_ag1_f_01,19.5085,(pause 0.21),19.723
21,22,DCA_se2_ag1_f_01,19.723,um-,20.0913
22,23,DCA_se2_ag1_f_01,20.0913,(pause 0.10),20.1939
23,24,DCA_se2_ag1_f_01,20.1939,you can have partners sometime for,22.1104
24,25,DCA_se2_ag1_f_01,22.1104,(pause 1.24),23.346
25,26,DCA_se2_ag1_f_01,23.346,play double dutch.,24.4651
26,27,DCA_int_01,24.907,And what's double dutch?,25.8815
27,28,DCA_se2_ag1_f_01,26.5297,"Well um,",27.355
28,29,DCA_se2_ag1_f_01,27.355,(pause 0.15),27.5042
29,30,DCA_se2_ag1_f_01,27.5042,you have to have a long rope.,28.8471
